player_name,player_id,season_year,game_id,game_date,game_index,home_away,opponent,pts,fga,min,fg_pct,plus_minus,next_pts,next_fga,next_min,next_fg_pct,rolling_pts_avg_3,baseline_pts,pts_diff_from_baseline,performance_label,streak_type,streak_length
Chet Holmgren,1631096,2023-24,0022300914,2024-03-08,63,home,MIA,7,9,29.47,0.333,-1,8.0,10.0,21.57,0.4,14.3,16.5,-9.5,cold,cold,1
Chet Holmgren,1631096,2023-24,0022300931,2024-03-10,64,home,MEM,8,10,21.57,0.4,30,15.0,16.0,35.42,0.375,12.0,16.5,-8.5,cold,cold,2
Chet Holmgren,1631096,2023-24,0022300941,2024-03-12,65,home,IND,15,16,35.42,0.375,-4,11.0,6.0,32.12,0.667,10.0,16.5,-1.5,normal,normal,1
Chet Holmgren,1631096,2023-24,0022300959,2024-03-14,66,home,DAL,11,6,32.12,0.667,-1,22.0,13.0,31.58,0.615,11.3,16.5,-5.5,normal,normal,2
Chet Holmgren,1631096,2023-24,0022300972,2024-03-16,67,away,MEM,22,13,31.58,0.615,-7,35.0,18.0,30.82,0.667,16.0,16.5,5.5,normal,normal,3
Chet Holmgren,1631096,2023-24,0022301000,2024-03-20,68,home,UTA,35,18,30.82,0.667,27,18.0,13.0,26.6,0.615,22.7,16.5,18.5,hot,hot,1
Chet Holmgren,1631096,2023-24,0022301012,2024-03-22,69,away,TOR,18,13,26.6,0.615,14,6.0,10.0,25.47,0.1,25.0,16.5,1.5,normal,normal,1
Chet Holmgren,1631096,2023-24,0022301030,2024-03-24,70,away,MIL,6,10,25.47,0.1,-1,16.0,13.0,33.49,0.538,19.7,16.5,-10.5,cold,cold,1
Chet Holmgren,1631096,2023-24,0022301046,2024-03-26,71,away,NOP,16,13,33.49,0.538,16,2.0,2.0,18.33,0.0,13.3,16.5,-0.5,normal,normal,1
Chet Holmgren,1631096,2023-24,0022301057,2024-03-27,72,home,HOU,2,2,18.33,0.0,1,20.0,10.0,27.68,0.6,8.0,16.5,-14.5,cold,cold,1
Chet Holmgren,1631096,2023-24,0022301069,2024-03-29,73,home,PHX,20,10,27.68,0.6,16,5.0,8.0,26.23,0.25,12.7,16.5,3.5,normal,normal,1
Chet Holmgren,1631096,2023-24,0022301082,2024-03-31,74,away,NYK,5,8,26.23,0.25,-10,22.0,14.0,29.1,0.5,9.0,16.5,-11.5,cold,cold,1
Chet Holmgren,1631096,2023-24,0022301093,2024-04-02,75,away,PHI,22,14,29.1,0.5,-11,11.0,14.0,27.48,0.357,15.7,16.5,5.5,normal,normal,1
Chet Holmgren,1631096,2023-24,0022301105,2024-04-03,76,away,BOS,11,14,27.48,0.357,-11,15.0,12.0,28.1,0.333,12.7,16.5,-5.5,normal,normal,2
Chet Holmgren,1631096,2023-24,0022301116,2024-04-05,77,away,IND,15,12,28.1,0.333,5,20.0,12.0,30.95,0.5,16.0,16.5,-1.5,normal,normal,3
Chet Holmgren,1631096,2023-24,0022301135,2024-04-07,78,away,CHA,20,12,30.95,0.5,5,15.0,9.0,34.11,0.556,15.3,16.5,3.5,normal,normal,4
Chet Holmgren,1631096,2023-24,0022301153,2024-04-09,79,home,SAC,15,9,34.11,0.556,11,9.0,8.0,14.62,0.375,16.7,16.5,-1.5,normal,normal,5
Chet Holmgren,1631096,2023-24,0022301163,2024-04-10,80,home,SAS,9,8,14.62,0.375,8,22.0,13.0,25.01,0.692,14.7,16.5,-7.5,normal,normal,6
Chet Holmgren,1631096,2023-24,0022301179,2024-04-12,81,home,MIL,22,13,25.01,0.692,10,13.0,8.0,11.53,0.75,15.3,16.5,5.5,normal,normal,7
Chet Holmgren,1631096,2023-24,0022301196,2024-04-14,82,home,DAL,13,8,11.53,0.75,16,,,,,14.7,16.5,-3.5,normal,normal,8
Damian Lillard,203081,2023-24,0022300075,2023-10-26,1,home,PHI,39,20,37.22,0.45,12,6.0,12.0,29.03,0.167,39.0,24.3,14.7,hot,hot,1
Damian Lillard,203081,2023-24,0022300097,2023-10-29,2,home,ATL,6,12,29.03,0.167,-29,25.0,14.0,35.03,0.5,22.5,24.3,-18.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300107,2023-10-30,3,home,MIA,25,14,35.03,0.5,2,15.0,9.0,30.6,0.444,23.3,24.3,0.7,normal,normal,1
Damian Lillard,203081,2023-24,0022300116,2023-11-01,4,away,TOR,15,9,30.6,0.444,-26,30.0,15.0,36.07,0.467,15.3,24.3,-9.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300002,2023-11-03,5,home,NYK,30,15,36.07,0.467,2,21.0,15.0,34.22,0.333,23.3,24.3,5.7,normal,normal,1
Damian Lillard,203081,2023-24,0022300149,2023-11-06,6,away,BKN,21,15,34.22,0.333,-14,34.0,25.0,33.77,0.4,22.0,24.3,-3.3,normal,normal,2
Damian Lillard,203081,2023-24,0022300165,2023-11-08,7,home,DET,34,25,33.77,0.4,5,12.0,17.0,32.0,0.176,28.3,24.3,9.7,hot,hot,1
Damian Lillard,203081,2023-24,0022300190,2023-11-13,8,home,CHI,12,17,32.0,0.176,-6,37.0,18.0,30.71,0.5,22.3,24.3,-12.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300195,2023-11-15,9,away,TOR,37,18,30.71,0.5,25,27.0,18.0,30.67,0.5,27.7,24.3,12.7,hot,hot,1
Damian Lillard,203081,2023-24,0022300027,2023-11-17,10,away,CHA,27,18,30.67,0.5,10,27.0,18.0,37.82,0.389,25.3,24.3,2.7,normal,normal,1
Damian Lillard,203081,2023-24,0022300205,2023-11-18,11,home,DAL,27,18,37.82,0.389,-6,22.0,14.0,32.97,0.357,30.3,24.3,2.7,normal,normal,2
Damian Lillard,203081,2023-24,0022300219,2023-11-20,12,away,WAS,22,14,32.97,0.357,6,27.0,24.0,37.68,0.458,25.3,24.3,-2.3,normal,normal,3
Damian Lillard,203081,2023-24,0022300228,2023-11-22,13,away,BOS,27,24,37.68,0.458,9,31.0,18.0,36.87,0.611,25.3,24.3,2.7,normal,normal,4
Damian Lillard,203081,2023-24,0022300049,2023-11-24,14,home,WAS,31,18,36.87,0.611,1,31.0,21.0,37.27,0.333,26.7,24.3,6.7,normal,normal,5
Damian Lillard,203081,2023-24,0022300245,2023-11-26,15,home,POR,31,21,37.27,0.333,15,32.0,18.0,37.43,0.5,29.7,24.3,6.7,normal,normal,6
Damian Lillard,203081,2023-24,0022300056,2023-11-28,16,away,MIA,32,18,37.43,0.5,13,18.0,16.0,42.55,0.438,31.3,24.3,7.7,normal,normal,7
Damian Lillard,203081,2023-24,0022300269,2023-11-30,17,away,CHI,18,16,42.55,0.438,9,25.0,16.0,38.42,0.625,27.0,24.3,-6.3,normal,normal,8
Damian Lillard,203081,2023-24,0022300286,2023-12-02,18,home,ATL,25,16,38.42,0.625,14,28.0,13.0,33.98,0.615,25.0,24.3,0.7,normal,normal,9
Damian Lillard,203081,2023-24,0022301201,2023-12-05,19,home,NYK,28,13,33.98,0.615,17,24.0,20.0,41.6,0.35,23.7,24.3,3.7,normal,normal,10
Damian Lillard,203081,2023-24,0022301229,2023-12-07,20,home,IND,24,20,41.6,0.35,6,14.0,17.0,40.93,0.176,25.7,24.3,-0.3,normal,normal,11
Damian Lillard,203081,2023-24,0022300300,2023-12-11,21,home,CHI,14,17,40.93,0.176,0,21.0,14.0,35.65,0.429,22.0,24.3,-10.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300315,2023-12-13,22,home,IND,21,14,35.65,0.429,15,33.0,22.0,29.65,0.5,19.7,24.3,-3.3,normal,normal,1
Damian Lillard,203081,2023-24,0022300334,2023-12-16,23,home,DET,33,22,29.65,0.5,26,39.0,19.0,36.7,0.579,22.7,24.3,8.7,hot,hot,1
Damian Lillard,203081,2023-24,0022300346,2023-12-17,24,home,HOU,39,19,36.7,0.579,10,40.0,22.0,34.83,0.636,31.0,24.3,14.7,hot,hot,2
Damian Lillard,203081,2023-24,0022300361,2023-12-19,25,home,SAS,40,22,34.83,0.636,26,24.0,17.0,35.32,0.294,37.3,24.3,15.7,hot,hot,3
Damian Lillard,203081,2023-24,0022300378,2023-12-21,26,home,ORL,24,17,35.32,0.294,9,19.0,16.0,33.52,0.375,34.3,24.3,-0.3,normal,normal,1
Damian Lillard,203081,2023-24,0022300388,2023-12-23,27,away,NYK,19,16,33.52,0.375,3,32.0,21.0,37.83,0.476,27.7,24.3,-5.3,normal,normal,2
Damian Lillard,203081,2023-24,0022300401,2023-12-25,28,away,NYK,32,21,37.83,0.476,-6,12.0,10.0,28.95,0.4,25.0,24.3,7.7,normal,normal,3
Damian Lillard,203081,2023-24,0022300417,2023-12-27,29,away,BKN,12,10,28.95,0.4,2,31.0,16.0,34.23,0.563,21.0,24.3,-12.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300433,2023-12-29,30,away,CLE,31,16,34.23,0.563,14,13.0,16.0,38.17,0.188,25.0,24.3,6.7,normal,normal,1
Damian Lillard,203081,2023-24,0022300454,2024-01-01,31,home,IND,13,16,38.17,0.188,4,23.0,18.0,36.08,0.333,18.7,24.3,-11.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300466,2024-01-03,32,away,IND,23,18,36.08,0.333,-22,25.0,19.0,38.53,0.526,22.3,24.3,-1.3,normal,normal,1
Damian Lillard,203081,2023-24,0022300477,2024-01-04,33,away,SAS,25,19,38.53,0.526,11,18.0,16.0,38.48,0.313,20.3,24.3,0.7,normal,normal,2
Damian Lillard,203081,2023-24,0022300496,2024-01-06,34,away,HOU,18,16,38.48,0.313,-11,21.0,12.0,27.05,0.5,22.0,24.3,-6.3,normal,normal,3
Damian Lillard,203081,2023-24,0022300528,2024-01-11,35,home,BOS,21,12,27.05,0.5,25,27.0,19.0,37.62,0.474,21.3,24.3,-3.3,normal,normal,4
Damian Lillard,203081,2023-24,0022300545,2024-01-13,36,home,GSW,27,19,37.62,0.474,21,29.0,23.0,41.42,0.391,22.0,24.3,2.7,normal,normal,5
Damian Lillard,203081,2023-24,0022300552,2024-01-14,37,home,SAC,29,23,41.42,0.391,-6,17.0,20.0,25.43,0.35,25.7,24.3,4.7,normal,normal,6
Damian Lillard,203081,2023-24,0022300572,2024-01-17,38,away,CLE,17,20,25.43,0.35,-26,45.0,22.0,37.27,0.545,24.3,24.3,-7.3,normal,normal,7
Damian Lillard,203081,2023-24,0022300592,2024-01-20,39,away,DET,45,22,37.27,0.545,18,17.0,15.0,37.27,0.267,30.3,24.3,20.7,hot,hot,1
Damian Lillard,203081,2023-24,0022300606,2024-01-22,40,away,DET,17,15,37.27,0.267,20,28.0,21.0,34.56,0.381,26.3,24.3,-7.3,normal,normal,1
Damian Lillard,203081,2023-24,0022300624,2024-01-24,41,home,CLE,28,21,34.56,0.381,8,22.0,24.0,38.18,0.292,30.0,24.3,3.7,normal,normal,2
Damian Lillard,203081,2023-24,0022300639,2024-01-26,42,home,CLE,22,24,38.18,0.292,-7,26.0,14.0,28.53,0.5,22.3,24.3,-2.3,normal,normal,3
Damian Lillard,203081,2023-24,0022300648,2024-01-27,43,home,NOP,26,14,28.53,0.5,23,18.0,13.0,35.35,0.385,25.3,24.3,1.7,normal,normal,4
Damian Lillard,203081,2023-24,0022300667,2024-01-29,44,away,DEN,18,13,35.35,0.385,1,25.0,23.0,39.89,0.391,22.0,24.3,-6.3,normal,normal,5
Damian Lillard,203081,2023-24,0022300683,2024-01-31,45,away,POR,25,23,39.89,0.391,6,30.0,11.0,38.22,0.909,23.0,24.3,0.7,normal,normal,6
Damian Lillard,203081,2023-24,0022300702,2024-02-03,46,away,DAL,30,11,38.22,0.909,16,12.0,18.0,37.74,0.278,24.3,24.3,5.7,normal,normal,7
Damian Lillard,203081,2023-24,0022300711,2024-02-04,47,away,UTA,12,18,37.74,0.278,-21,26.0,18.0,29.07,0.5,22.3,24.3,-12.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300745,2024-02-09,48,home,CHA,26,18,29.07,0.5,33,18.0,15.0,22.7,0.4,22.7,24.3,1.7,normal,normal,1
Damian Lillard,203081,2023-24,0022300767,2024-02-12,49,home,DEN,18,15,22.7,0.4,12,16.0,14.0,32.36,0.357,18.7,24.3,-6.3,normal,normal,2
Damian Lillard,203081,2023-24,0022300773,2024-02-13,50,home,MIA,16,14,32.36,0.357,-25,24.0,21.0,34.97,0.333,20.0,24.3,-8.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300790,2024-02-15,51,away,MEM,24,21,34.97,0.333,10,21.0,23.0,38.12,0.348,19.3,24.3,-0.3,normal,normal,1
Damian Lillard,203081,2023-24,0022300808,2024-02-23,52,away,MIN,21,23,38.12,0.348,8,24.0,15.0,35.75,0.533,20.3,24.3,-3.3,normal,normal,2
Damian Lillard,203081,2023-24,0022300817,2024-02-25,53,away,PHI,24,15,35.75,0.533,37,23.0,14.0,24.83,0.571,23.0,24.3,-0.3,normal,normal,3
Damian Lillard,203081,2023-24,0022300840,2024-02-27,54,home,CHA,23,14,24.83,0.571,41,17.0,14.0,34.08,0.357,22.7,24.3,-1.3,normal,normal,4
Damian Lillard,203081,2023-24,0022300849,2024-02-29,55,away,CHA,17,14,34.08,0.357,15,16.0,18.0,33.43,0.222,21.3,24.3,-7.3,normal,normal,5
Damian Lillard,203081,2023-24,0022300864,2024-03-01,56,away,CHI,16,18,33.43,0.222,11,41.0,22.0,41.5,0.545,18.7,24.3,-8.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300880,2024-03-04,57,home,LAC,41,22,41.5,0.545,6,20.0,16.0,33.33,0.438,24.7,24.3,16.7,hot,hot,1
Damian Lillard,203081,2023-24,0022300899,2024-03-06,58,away,GSW,20,16,33.33,0.438,-18,28.0,23.0,38.45,0.435,25.7,24.3,-4.3,normal,normal,1
Damian Lillard,203081,2023-24,0022300915,2024-03-08,59,away,LAL,28,23,38.45,0.435,13,35.0,19.0,38.01,0.579,29.7,24.3,3.7,normal,normal,2
Damian Lillard,203081,2023-24,0022300924,2024-03-10,60,away,LAC,35,19,38.01,0.579,-1,10.0,12.0,33.03,0.167,27.7,24.3,10.7,hot,hot,1
Damian Lillard,203081,2023-24,0022300945,2024-03-12,61,away,SAC,10,12,33.03,0.167,-22,17.0,16.0,38.17,0.438,24.3,24.3,-14.3,cold,cold,1
Damian Lillard,203081,2023-24,0022300958,2024-03-14,62,home,PHI,17,16,38.17,0.438,23,31.0,19.0,38.63,0.526,20.7,24.3,-7.3,normal,normal,1
Damian Lillard,203081,2023-24,0022300976,2024-03-17,63,home,PHX,31,19,38.63,0.526,14,32.0,21.0,36.13,0.524,19.3,24.3,6.7,normal,normal,2
Damian Lillard,203081,2023-24,0022300998,2024-03-20,64,away,BOS,32,21,36.13,0.524,1,30.0,22.0,37.31,0.5,26.7,24.3,7.7,normal,normal,3
Damian Lillard,203081,2023-24,0022301007,2024-03-21,65,home,BKN,30,22,37.31,0.5,-7,11.0,12.0,33.1,0.333,31.0,24.3,5.7,normal,normal,4
Damian Lillard,203081,2023-24,0022301030,2024-03-24,66,home,OKC,11,12,33.1,0.333,18,27.0,29.0,49.22,0.31,24.3,24.3,-13.3,cold,cold,1
Damian Lillard,203081,2023-24,0022301045,2024-03-26,67,home,LAL,27,29,49.22,0.31,-5,20.0,16.0,35.98,0.5,22.7,24.3,2.7,normal,normal,1
Damian Lillard,203081,2023-24,0022301061,2024-03-28,68,away,NOP,20,16,35.98,0.5,3,36.0,24.0,37.87,0.417,19.3,24.3,-4.3,normal,normal,2
Damian Lillard,203081,2023-24,0022301122,2024-04-05,69,home,TOR,36,24,37.87,0.417,-10,23.0,11.0,38.7,0.364,27.7,24.3,11.7,hot,hot,1
Damian Lillard,203081,2023-24,0022301139,2024-04-07,70,home,NYK,23,11,38.7,0.364,-8,12.0,11.0,36.32,0.455,26.3,24.3,-1.3,normal,normal,1
Damian Lillard,203081,2023-24,0022301148,2024-04-09,71,home,BOS,12,11,36.32,0.455,13,29.0,19.0,33.67,0.526,23.7,24.3,-12.3,cold,cold,1
Damian Lillard,203081,2023-24,0022301162,2024-04-10,72,home,ORL,29,19,33.67,0.526,11,16.0,14.0,30.38,0.143,21.3,24.3,4.7,normal,normal,1
Damian Lillard,203081,2023-24,0022301191,2024-04-14,73,away,ORL,16,14,30.38,0.143,-8,,,,,19.0,24.3,-8.3,cold,cold,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300070,2023-10-25,1,away,CHI,31,18,36.02,0.667,19,34.0,26.0,35.95,0.577,31.0,30.1,0.9,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300081,2023-10-27,2,away,CLE,34,26,35.95,0.577,4,7.0,16.0,28.32,0.125,32.5,30.1,3.9,normal,normal,2
Shai Gilgeous-Alexander,1628983,2023-24,0022300095,2023-10-29,3,home,DEN,7,16,28.32,0.125,-22,32.0,23.0,32.87,0.478,24.0,30.1,-23.1,cold,cold,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300109,2023-10-30,4,home,DET,32,23,32.87,0.478,17,20.0,20.0,38.08,0.4,24.3,30.1,1.9,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300121,2023-11-01,5,home,NOP,20,20,38.08,0.4,3,30.0,20.0,37.45,0.55,19.7,30.1,-10.1,cold,cold,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300155,2023-11-06,6,home,ATL,30,20,37.45,0.55,14,43.0,22.0,37.6,0.682,27.3,30.1,-0.1,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300167,2023-11-08,7,home,CLE,43,22,37.6,0.682,10,33.0,25.0,37.68,0.56,31.0,30.1,12.9,hot,hot,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300016,2023-11-10,8,away,SAC,33,25,37.68,0.56,-3,35.0,22.0,36.83,0.591,35.3,30.1,2.9,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300185,2023-11-12,9,away,PHX,35,22,36.83,0.591,7,28.0,16.0,28.07,0.625,37.0,30.1,4.9,normal,normal,2
Shai Gilgeous-Alexander,1628983,2023-24,0022300021,2023-11-14,10,home,SAS,28,16,28.07,0.625,25,24.0,21.0,29.26,0.286,32.0,30.1,-2.1,normal,normal,3
Shai Gilgeous-Alexander,1628983,2023-24,0022300201,2023-11-16,11,away,GSW,24,21,29.26,0.286,12,40.0,29.0,40.68,0.621,29.0,30.1,-6.1,normal,normal,4
Shai Gilgeous-Alexander,1628983,2023-24,0022300207,2023-11-18,12,away,GSW,40,29,40.68,0.621,7,28.0,13.0,22.52,0.769,30.7,30.1,9.9,hot,hot,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300215,2023-11-19,13,away,POR,28,13,22.52,0.769,26,40.0,19.0,36.72,0.579,30.7,30.1,-2.1,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300234,2023-11-22,14,home,CHI,40,19,36.72,0.579,16,31.0,21.0,36.18,0.476,36.0,30.1,9.9,hot,hot,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300239,2023-11-25,15,home,PHI,31,21,36.18,0.476,1,32.0,22.0,33.98,0.591,33.0,30.1,0.9,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300058,2023-11-28,16,away,MIN,32,22,33.98,0.591,4,33.0,18.0,34.93,0.611,34.3,30.1,1.9,normal,normal,2
Shai Gilgeous-Alexander,1628983,2023-24,0022300271,2023-11-30,17,home,LAL,33,18,34.93,0.611,15,17.0,13.0,38.55,0.462,32.0,30.1,2.9,normal,normal,3
Shai Gilgeous-Alexander,1628983,2023-24,0022300287,2023-12-02,18,away,DAL,17,13,38.55,0.462,8,33.0,18.0,36.97,0.722,27.3,30.1,-13.1,cold,cold,1
Shai Gilgeous-Alexander,1628983,2023-24,0022301212,2023-12-06,19,away,HOU,33,18,36.97,0.722,-6,38.0,30.0,42.33,0.5,27.7,30.1,2.9,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022301222,2023-12-08,20,home,GSW,38,30,42.33,0.5,11,30.0,17.0,27.95,0.706,29.3,30.1,7.9,normal,normal,2
Shai Gilgeous-Alexander,1628983,2023-24,0022300302,2023-12-11,21,home,UTA,30,17,27.95,0.706,35,43.0,27.0,38.2,0.481,33.7,30.1,-0.1,normal,normal,3
Shai Gilgeous-Alexander,1628983,2023-24,0022300324,2023-12-14,22,away,SAC,43,27,38.2,0.481,3,25.0,20.0,36.92,0.45,37.0,30.1,12.9,hot,hot,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300340,2023-12-16,23,away,DEN,25,20,36.92,0.45,3,30.0,18.0,28.4,0.444,32.7,30.1,-5.1,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300355,2023-12-18,24,home,MEM,30,18,28.4,0.444,30,31.0,25.0,32.13,0.44,32.7,30.1,-0.1,normal,normal,2
Shai Gilgeous-Alexander,1628983,2023-24,0022300379,2023-12-21,25,home,LAC,31,25,32.13,0.44,9,34.0,21.0,38.24,0.571,28.7,30.1,0.9,normal,normal,3
Shai Gilgeous-Alexander,1628983,2023-24,0022300397,2023-12-23,26,home,LAL,34,21,38.24,0.571,-6,34.0,19.0,33.43,0.737,31.7,30.1,3.9,normal,normal,4
Shai Gilgeous-Alexander,1628983,2023-24,0022300411,2023-12-26,27,home,MIN,34,19,33.43,0.737,16,36.0,23.0,36.37,0.565,33.0,30.1,3.9,normal,normal,5
Shai Gilgeous-Alexander,1628983,2023-24,0022300419,2023-12-27,28,home,NYK,36,23,36.37,0.565,12,40.0,20.0,33.38,0.7,34.7,30.1,5.9,normal,normal,6
Shai Gilgeous-Alexander,1628983,2023-24,0022300435,2023-12-29,29,away,DEN,40,20,33.38,0.7,21,24.0,15.0,34.77,0.467,36.7,30.1,9.9,hot,hot,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300447,2023-12-31,30,home,BKN,24,15,34.77,0.467,9,36.0,22.0,36.63,0.636,33.3,30.1,-6.1,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300462,2024-01-02,31,home,BOS,36,22,36.63,0.636,3,33.0,24.0,35.4,0.458,33.3,30.1,5.9,normal,normal,2
Shai Gilgeous-Alexander,1628983,2023-24,0022300467,2024-01-03,32,away,ATL,33,24,35.4,0.458,2,34.0,19.0,35.73,0.579,31.0,30.1,2.9,normal,normal,3
Shai Gilgeous-Alexander,1628983,2023-24,0022300481,2024-01-05,33,away,BKN,34,19,35.73,0.579,-10,32.0,17.0,35.7,0.647,34.3,30.1,3.9,normal,normal,4
Shai Gilgeous-Alexander,1628983,2023-24,0022300508,2024-01-08,34,away,WAS,32,17,35.7,0.647,3,28.0,17.0,34.17,0.647,33.0,30.1,1.9,normal,normal,5
Shai Gilgeous-Alexander,1628983,2023-24,0022300522,2024-01-10,35,away,MIA,28,17,34.17,0.647,-3,31.0,15.0,21.12,0.733,31.3,30.1,-2.1,normal,normal,6
Shai Gilgeous-Alexander,1628983,2023-24,0022300529,2024-01-11,36,home,POR,31,15,21.12,0.733,41,37.0,20.0,35.96,0.65,30.3,30.1,0.9,normal,normal,7
Shai Gilgeous-Alexander,1628983,2023-24,0022300546,2024-01-13,37,home,ORL,37,20,35.96,0.65,14,24.0,19.0,34.3,0.474,32.0,30.1,6.9,normal,normal,8
Shai Gilgeous-Alexander,1628983,2023-24,0022300565,2024-01-15,38,away,LAL,24,19,34.3,0.474,-12,19.0,16.0,33.73,0.375,30.7,30.1,-6.1,normal,normal,9
Shai Gilgeous-Alexander,1628983,2023-24,0022300568,2024-01-16,39,away,LAC,19,16,33.73,0.375,-19,31.0,15.0,34.68,0.533,26.7,30.1,-11.1,cold,cold,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300581,2024-01-18,40,away,UTA,31,15,34.68,0.533,-1,33.0,22.0,37.17,0.455,24.7,30.1,0.9,normal,normal,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300599,2024-01-20,41,away,MIN,33,22,37.17,0.455,14,33.0,24.0,35.08,0.417,27.7,30.1,2.9,normal,normal,2
Shai Gilgeous-Alexander,1628983,2023-24,0022300617,2024-01-23,42,home,POR,33,24,35.08,0.417,17,32.0,15.0,29.47,0.6,32.3,30.1,2.9,normal,normal,3
Shai Gilgeous-Alexander,1628983,2023-24,0022300622,2024-01-24,43,away,SAS,32,15,29.47,0.6,20,31.0,21.0,31.53,0.476,32.7,30.1,1.9,normal,normal,4
Shai Gilgeous-Alexander,1628983,2023-24,0022300640,2024-01-26,44,away,NOP,31,21,31.53,0.476,12,31.0,20.0,29.23,0.65,32.0,30.1,0.9,normal,normal,5
Shai Gilgeous-Alexander,1628983,2023-24,0022300654,2024-01-28,45,away,DET,31,20,29.23,0.65,-6,37.0,18.0,38.9,0.556,31.3,30.1,0.9,normal,normal,6
Shai Gilgeous-Alexander,1628983,2023-24,0022300664,2024-01-29,46,home,MIN,37,18,38.9,0.556,5,34.0,22.0,35.55,0.455,33.0,30.1,6.9,normal,normal,7
Shai Gilgeous-Alexander,1628983,2023-24,0022300682,2024-01-31,47,home,DEN,34,22,35.55,0.455,-1,31.0,15.0,29.88,0.733,34.0,30.1,3.9,normal,normal,8
Shai Gilgeous-Alexander,1628983,2023-24,0022300695,2024-02-02,48,home,CHA,31,15,29.88,0.733,34,23.0,17.0,47.88,0.529,34.0,30.1,0.9,normal,normal,9
Shai Gilgeous-Alexander,1628983,2023-24,0022300710,2024-02-04,49,home,TOR,23,17,47.88,0.529,7,28.0,22.0,36.05,0.5,29.3,30.1,-7.1,normal,normal,10
Shai Gilgeous-Alexander,1628983,2023-24,0022300724,2024-02-06,50,away,UTA,28,22,36.05,0.5,-3,25.0,16.0,28.88,0.563,27.3,30.1,-2.1,normal,normal,11
Shai Gilgeous-Alexander,1628983,2023-24,0022300748,2024-02-10,51,away,DAL,25,16,28.88,0.563,-31,38.0,26.0,38.8,0.577,25.3,30.1,-5.1,normal,normal,12
Shai Gilgeous-Alexander,1628983,2023-24,0022300760,2024-02-11,52,home,SAC,38,26,38.8,0.577,16,32.0,24.0,34.28,0.458,30.3,30.1,7.9,normal,normal,13
Shai Gilgeous-Alexander,1628983,2023-24,0022300772,2024-02-13,53,away,ORL,32,24,34.28,0.458,0,31.0,19.0,34.55,0.632,31.7,30.1,1.9,normal,normal,14
Shai Gilgeous-Alexander,1628983,2023-24,0022300799,2024-02-22,54,home,LAC,31,19,34.55,0.632,21,30.0,17.0,29.64,0.588,33.7,30.1,0.9,normal,normal,15
Shai Gilgeous-Alexander,1628983,2023-24,0022300809,2024-02-23,55,home,WAS,30,17,29.64,0.588,38,36.0,23.0,36.58,0.565,31.0,30.1,-0.1,normal,normal,16
Shai Gilgeous-Alexander,1628983,2023-24,0022300822,2024-02-25,56,away,HOU,36,23,36.58,0.565,17,31.0,21.0,31.85,0.524,32.3,30.1,5.9,normal,normal,17
Shai Gilgeous-Alexander,1628983,2023-24,0022300841,2024-02-27,57,home,HOU,31,21,31.85,0.524,6,31.0,22.0,34.83,0.545,32.3,30.1,0.9,normal,normal,18
Shai Gilgeous-Alexander,1628983,2023-24,0022300853,2024-02-29,58,away,SAS,31,22,34.83,0.545,-7,35.0,27.0,38.3,0.556,32.7,30.1,0.9,normal,normal,19
Shai Gilgeous-Alexander,1628983,2023-24,0022300878,2024-03-03,59,away,PHX,35,27,38.3,0.556,13,20.0,13.0,29.6,0.385,32.3,30.1,4.9,normal,normal,20
Shai Gilgeous-Alexander,1628983,2023-24,0022300884,2024-03-04,60,away,LAL,20,13,29.6,0.385,-9,37.0,23.0,35.95,0.565,28.7,30.1,-10.1,cold,cold,1
Shai Gilgeous-Alexander,1628983,2023-24,0022300900,2024-03-06,61,away,POR,37,23,35.95,0.565,3,37.0,25.0,35.68,0.52,30.7,30.1,6.9,normal,normal,1
